[2025-05-31 17:26:03] TOP 1 | beefy | NOICE-WETH | TVL $30,528.00 | APR 138,013.21% | Score 41,403.96
[2025-05-31 17:26:03] TOP 2 | spectra-v2 | STUSD | TVL $132,448.00 | APR 54,046.60% | Score 16,213.98
[2025-05-31 17:26:03] TOP 3 | berapaw | BULLISHV2 | TVL $28,784.00 | APR 28,862.79% | Score 8,658.84
[2025-05-31 17:28:37] 📅 Nouvelle analyse lancée
[2025-05-31 17:28:37] 🔧 Profil utilisé : modéré (APR 0.3, TVL 0.2)
[2025-05-31 17:28:38] beefy | NOICE-WETH | TVL $30,528.00 | APR 138,013.21% | Score 41,403.96
[2025-05-31 17:52:52] [POOL] uniswap-v3 | WETH-WIGL | TVL $190,592.00 | APR 0.76% | Score 0.23
[2025-05-31 17:52:52] [POOL] beefy | SCRVUSD-SFRXUSD | TVL $190,592.00 | APR 16.02% | Score 4.81
[2025-05-31 17:52:52] [POOL] dedust | SQD-TON | TVL $190,412.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | WETH-$MUSIC | TVL $190,320.00 | APR 31.09% | Score 9.33
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-QUDE | TVL $190,301.00 | APR 6.69% | Score 2.01
[2025-05-31 17:52:52] [POOL] berapaw | UNI-V2 | TVL $190,195.00 | APR 156.84% | Score 47.05
[2025-05-31 17:52:52] [POOL] notional-v3 | NWSTETH | TVL $190,184.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] notional-v3 | NWSTETH | TVL $190,184.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] single-finance | CRO | TVL $190,136.00 | APR 6.81% | Score 2.04
[2025-05-31 17:52:52] [POOL] osmosis-dex | ETH.AXL-OSMO | TVL $190,098.00 | APR 2.21% | Score 0.66
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-PROPAGANDA | TVL $190,085.00 | APR 46.31% | Score 13.89
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-VERITAS | TVL $189,949.00 | APR 376.73% | Score 113.02
[2025-05-31 17:52:52] [POOL] uniswap-v2 | HER-WETH | TVL $189,886.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-LAZARUS | TVL $189,886.00 | APR 227.26% | Score 68.18
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-NYLA | TVL $189,751.00 | APR 382.07% | Score 114.62
[2025-05-31 17:52:52] [POOL] turbos | SBOX-SUI | TVL $189,747.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] dedust | RAFF-USDT | TVL $189,699.00 | APR 1.00% | Score 0.30
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-RUN | TVL $189,578.00 | APR 1.68% | Score 0.50
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-HONK | TVL $189,572.00 | APR 3.57% | Score 1.07
[2025-05-31 17:52:52] [POOL] orca | SOL-PUPS | TVL $189,525.00 | APR 309.72% | Score 92.92
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-$BUNNI | TVL $189,293.00 | APR 0.03% | Score 0.01
[2025-05-31 17:52:52] [POOL] aerodrome-slipstream | PONKE-USDC | TVL $189,271.00 | APR 1,412.48% | Score 423.74
[2025-05-31 17:52:52] [POOL] uniswap-v2 | FGM-WETH | TVL $189,194.00 | APR 1.65% | Score 0.50
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-GOONOLOGY | TVL $189,192.00 | APR 59.78% | Score 17.93
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-MUNDI | TVL $189,188.00 | APR 7.26% | Score 2.18
[2025-05-31 17:52:52] [POOL] aerodrome-v1 | BNKR-WBLT | TVL $189,103.00 | APR 17.36% | Score 5.21
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-ZACK | TVL $189,012.00 | APR 6.37% | Score 1.91
[2025-05-31 17:52:52] [POOL] osmosis-dex | ETH-SEDA | TVL $188,964.00 | APR 0.03% | Score 0.01
[2025-05-31 17:52:52] [POOL] uniswap-v2 | LETSGO-WETH | TVL $188,937.00 | APR 7.53% | Score 2.26
[2025-05-31 17:52:52] [POOL] ston.fi | GRAM-TON | TVL $188,898.00 | APR 4.81% | Score 1.44
[2025-05-31 17:52:52] [POOL] uniswap-v2 | FOLLOW-WETH | TVL $188,895.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] curve-dex | SCBTC-SWBTC-L | TVL $188,894.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] crosscurve-(by-eywa) | SCBTC-SWBTC-L | TVL $188,894.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] beefy | ETH-WBNB | TVL $188,845.00 | APR 25.62% | Score 7.69
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-BOB | TVL $188,769.00 | APR 9.68% | Score 2.90
[2025-05-31 17:52:52] [POOL] aerodrome-slipstream | USDC-CHAMP | TVL $188,478.00 | APR 1,031.50% | Score 309.45
[2025-05-31 17:52:52] [POOL] raydium-amm | ERIC-WSOL | TVL $188,452.00 | APR 122.31% | Score 36.69
[2025-05-31 17:52:52] [POOL] yield-yak-aggregator | LP-SAVAX | TVL $188,328.00 | APR 0.18% | Score 0.05
[2025-05-31 17:52:52] [POOL] uniswap-v2 | DRBT-WETH | TVL $188,182.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] pancakeswap-amm-v3 | WBTC-WETH | TVL $188,133.00 | APR 0.17% | Score 0.05
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-TRUST | TVL $188,098.00 | APR 39.01% | Score 11.70
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-XENCAT | TVL $187,976.00 | APR 6.24% | Score 1.87
[2025-05-31 17:52:52] [POOL] sushiswap | WETH-AMP | TVL $187,889.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-ZIMOMO | TVL $187,884.00 | APR 576.88% | Score 173.06
[2025-05-31 17:52:52] [POOL] raydium-amm | USDT-USDD | TVL $187,815.00 | APR 0.43% | Score 0.13
[2025-05-31 17:52:52] [POOL] uniswap-v3 | WETH-FINALE | TVL $187,707.00 | APR 2.18% | Score 0.65
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-GMEE | TVL $187,621.00 | APR 17.65% | Score 5.29
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-GIL | TVL $187,613.00 | APR 11.08% | Score 3.32
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-BOA | TVL $187,583.00 | APR 12.48% | Score 3.74
[2025-05-31 17:52:52] [POOL] raydium-amm | CRYPSI-WSOL | TVL $187,532.00 | APR 5.88% | Score 1.76
[2025-05-31 17:52:52] [POOL] yearn-finance | CRVSETH | TVL $187,529.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | USDT-ABRA | TVL $187,528.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] alien-base-v3 | USDC-GLMZ | TVL $187,506.00 | APR 97.09% | Score 29.13
[2025-05-31 17:52:52] [POOL] wasabi | J3FF | TVL $187,500.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-CAP | TVL $187,496.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | SMT-WETH | TVL $187,332.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] aerodrome-v1 | WETH-TKN | TVL $187,298.00 | APR 26.86% | Score 8.06
[2025-05-31 17:52:52] [POOL] sushiswap | IBEUR-WETH | TVL $187,291.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] loopring | DPI-ETH | TVL $187,253.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] stakedao | FXSAVE | TVL $187,170.00 | APR 17.56% | Score 5.27
[2025-05-31 17:52:52] [POOL] curve-dex | CVX1-CVGCVX | TVL $187,124.00 | APR 28.35% | Score 8.51
[2025-05-31 17:52:52] [POOL] uniswap-v2 | SMUDGE-WETH | TVL $186,932.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-DSU | TVL $186,824.00 | APR 127.33% | Score 38.20
[2025-05-31 17:52:52] [POOL] uniswap-v3 | USDC-XZAR | TVL $186,821.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-DOGEGF | TVL $186,695.00 | APR 3.67% | Score 1.10
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-TRUMP2028 | TVL $186,395.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-$SPEEDY | TVL $186,376.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | MAZZE-WETH | TVL $186,332.00 | APR 24.16% | Score 7.25
[2025-05-31 17:52:52] [POOL] morpho-blue | STEAKUSDR | TVL $186,301.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | SOL-WBNB | TVL $186,262.00 | APR 16.58% | Score 4.97
[2025-05-31 17:52:52] [POOL] toros | USDMNY | TVL $186,243.00 | APR 24.95% | Score 7.49
[2025-05-31 17:52:52] [POOL] osmosis-dex | USDC-NLS | TVL $186,163.00 | APR 0.12% | Score 0.04
[2025-05-31 17:52:52] [POOL] morpho-blue | PEPE | TVL $186,078.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] stakedao | CVX1-CVGCVX | TVL $186,059.00 | APR 37.01% | Score 11.10
[2025-05-31 17:52:52] [POOL] loopring | WBTC-ETH | TVL $186,058.00 | APR 1.33% | Score 0.40
[2025-05-31 17:52:52] [POOL] vvs-standard | VVS-FER | TVL $185,895.00 | APR 69.54% | Score 20.86
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-GOONIN | TVL $185,825.00 | APR 101.12% | Score 30.34
[2025-05-31 17:52:52] [POOL] uniswap-v2 | VZZN-WETH | TVL $185,809.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] curve-dex | SBTC-WBTC | TVL $185,601.00 | APR 0.11% | Score 0.03
[2025-05-31 17:52:52] [POOL] uniswap-v3 | USDT-AAVE | TVL $185,573.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | XZAR-USDC | TVL $185,572.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | XAI27B-WETH | TVL $185,562.00 | APR 911.93% | Score 273.58
[2025-05-31 17:52:52] [POOL] uniswap-v2 | GROK-WETH | TVL $185,520.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] dedust | TONNEL-USDT | TVL $185,518.00 | APR 4.47% | Score 1.34
[2025-05-31 17:52:52] [POOL] uniswap-v2 | CATALORIAN-WETH | TVL $185,466.00 | APR 2.93% | Score 0.88
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-GIGACHAD | TVL $185,447.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] beefy | CRVUSD-SUSDE | TVL $185,430.00 | APR 9.28% | Score 2.78
[2025-05-31 17:52:52] [POOL] balancer-v2 | DAI-WETH | TVL $185,376.00 | APR 0.79% | Score 0.24
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-BETO | TVL $185,303.00 | APR 99.85% | Score 29.96
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-AIR | TVL $185,291.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-BLOCKY | TVL $185,237.00 | APR 8.22% | Score 2.47
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-PEPO | TVL $185,098.00 | APR 0.12% | Score 0.04
[2025-05-31 17:52:52] [POOL] yldr | USDC | TVL $185,024.00 | APR 0.15% | Score 0.05
[2025-05-31 17:52:52] [POOL] beefy | ETH-WAVAX | TVL $184,823.00 | APR 29.78% | Score 8.93
[2025-05-31 17:52:52] [POOL] uniswap-v2 | BOG-WETH | TVL $184,819.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-APEMAN | TVL $184,813.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | PINU-WETH | TVL $184,791.00 | APR 0.21% | Score 0.06
[2025-05-31 17:52:52] [POOL] uniswap-v2 | DPC-WETH | TVL $184,754.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-INPRINT | TVL $184,712.00 | APR 104.69% | Score 31.41
[2025-05-31 17:52:52] [POOL] stakedao | USDC-EURE | TVL $184,690.00 | APR 11.93% | Score 3.58
[2025-05-31 17:52:52] [POOL] ston.fi | SP-TON | TVL $184,690.00 | APR 4.50% | Score 1.35
[2025-05-31 17:52:52] [POOL] concentrator | CVXCRV-CRV | TVL $184,643.00 | APR 2.46% | Score 0.74
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-BUSINESS | TVL $184,549.00 | APR 7.62% | Score 2.29
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-TIM | TVL $184,474.00 | APR 7.21% | Score 2.16
[2025-05-31 17:52:52] [POOL] pendle | SUSDS | TVL $184,419.00 | APR 4.53% | Score 1.36
[2025-05-31 17:52:52] [POOL] pendle | SUSDS | TVL $184,419.00 | APR 4.89% | Score 1.47
[2025-05-31 17:52:52] [POOL] uniswap-v2 | KAI-WETH | TVL $184,385.00 | APR 0.42% | Score 0.13
[2025-05-31 17:52:52] [POOL] uniswap-v3 | BULLA-WBNB | TVL $184,332.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-CRLA500 | TVL $184,302.00 | APR 64.57% | Score 19.37
[2025-05-31 17:52:52] [POOL] uniswap-v2 | MSTR-WETH | TVL $184,273.00 | APR 775.58% | Score 232.67
[2025-05-31 17:52:52] [POOL] layerbank | ETH | TVL $184,243.00 | APR 0.78% | Score 0.23
[2025-05-31 17:52:52] [POOL] uniswap-v2 | BRETT-WETH | TVL $184,237.00 | APR 1.30% | Score 0.39
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-RWA | TVL $184,204.00 | APR 6.80% | Score 2.04
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-TFBTC | TVL $184,145.00 | APR 120.71% | Score 36.21
[2025-05-31 17:52:52] [POOL] minswap | ADA-WMT | TVL $184,108.00 | APR 0.80% | Score 0.24
[2025-05-31 17:52:52] [POOL] evaa-protocol | USDT | TVL $184,090.00 | APR 5.78% | Score 1.73
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-CTM | TVL $183,989.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | TACO-WETH | TVL $183,909.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-COSMO | TVL $183,887.00 | APR 50.97% | Score 15.29
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-CRASHOUT | TVL $183,854.00 | APR 19.42% | Score 5.83
[2025-05-31 17:52:52] [POOL] thorchain | SOL-RUNE | TVL $183,845.00 | APR 0.36% | Score 0.11
[2025-05-31 17:52:52] [POOL] velodrome-v2 | CHI-DAI | TVL $183,797.00 | APR 794.25% | Score 238.27
[2025-05-31 17:52:52] [POOL] orca | PENGU-JITOSOL | TVL $183,731.00 | APR 14.47% | Score 4.34
[2025-05-31 17:52:52] [POOL] basex | MOG-BSX | TVL $183,719.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-$LOG | TVL $183,617.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | NUTS-WETH | TVL $183,505.00 | APR 1.96% | Score 0.59
[2025-05-31 17:52:52] [POOL] balancer-v3 | 801R0R-20WETH | TVL $183,477.00 | APR 0.31% | Score 0.09
[2025-05-31 17:52:52] [POOL] raydium-amm | WSOL-PROPAGANDA | TVL $183,469.00 | APR 91.15% | Score 27.35
[2025-05-31 17:52:52] [POOL] angle | BHIGHEUR | TVL $183,458.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | $CHECKR-WETH | TVL $183,438.00 | APR 19.59% | Score 5.88
[2025-05-31 17:52:52] [POOL] hercules-v3 | HERA-M.USDC | TVL $183,438.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | WETH-CRYSTAL | TVL $183,357.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | USDT-USD1 | TVL $183,338.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | WMATIC-LDO | TVL $183,323.00 | APR 77.88% | Score 23.36
[2025-05-31 17:52:52] [POOL] uniswap-v3 | HIGHER-WETH | TVL $183,275.00 | APR 62.19% | Score 18.66
[2025-05-31 17:52:52] [POOL] uniswap-v3 | ICHI-USDC | TVL $183,258.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] convex-finance | STBT-3CRV | TVL $183,220.00 | APR 2.77% | Score 0.83
[2025-05-31 17:52:52] [POOL] 3jane | ETH-X-C | TVL $183,212.00 | APR 17.21% | Score 5.16
[2025-05-31 17:52:52] [POOL] stakedao | ALUSD-FRAX-USDC | TVL $183,115.00 | APR 17.84% | Score 5.35
[2025-05-31 17:52:52] [POOL] uniswap-v2 | GAI-WETH | TVL $183,095.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] gamma | WBTC-WETH | TVL $183,024.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v3 | BTC.B-WBTC | TVL $183,003.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | RCORE-WETH | TVL $182,988.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] merkl | BUSD-USDC | TVL $182,942.00 | APR 1,430.93% | Score 429.28
[2025-05-31 17:52:52] [POOL] beefy | WSTETH-WEETH | TVL $182,926.00 | APR 4.61% | Score 1.38
[2025-05-31 17:52:52] [POOL] uniswap-v3 | MSQ-USDT | TVL $182,910.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | WETH-KAI | TVL $182,869.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] uniswap-v2 | ORN-WETH | TVL $182,845.00 | APR 32.77% | Score 9.83
[2025-05-31 17:52:52] [POOL] morpho-blue | WSTETH | TVL $182,834.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:52] [POOL] orca | SOL-FIDA | TVL $182,784.00 | APR 5.33% | Score 1.60
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-TRUTH | TVL $182,765.00 | APR 6.18% | Score 1.85
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-PUMPMON | TVL $182,715.00 | APR 72.00% | Score 21.60
[2025-05-31 17:52:53] [POOL] aave-v3 | SUSD | TVL $182,680.00 | APR 2.23% | Score 0.67
[2025-05-31 17:52:53] [POOL] frigg.eco | ATT | TVL $182,532.00 | APR 4.00% | Score 1.20
[2025-05-31 17:52:53] [POOL] orbit-protocol | WETH | TVL $182,504.00 | APR 0.03% | Score 0.01
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WETH-BEPE | TVL $182,467.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] convex-finance | CDAI-CUSDC | TVL $182,460.00 | APR 3.10% | Score 0.93
[2025-05-31 17:52:53] [POOL] uniswap-v2 | XAI-WETH | TVL $182,338.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] uniswap-v2 | BEATS-WETH | TVL $182,277.00 | APR 2.34% | Score 0.70
[2025-05-31 17:52:53] [POOL] uniswap-v3 | CELO-WETH | TVL $182,271.00 | APR 11.81% | Score 3.54
[2025-05-31 17:52:53] [POOL] balancer-v2 | CBETH-WSTETH-RETH | TVL $182,242.00 | APR 0.14% | Score 0.04
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WETH-RB | TVL $182,177.00 | APR 0.02% | Score 0.01
[2025-05-31 17:52:53] [POOL] uniswap-v3 | WBNB-VELO | TVL $182,089.00 | APR 71.27% | Score 21.38
[2025-05-31 17:52:53] [POOL] aerodrome-slipstream | WETH-MOOBIFI | TVL $182,059.00 | APR 7.77% | Score 2.33
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-GOOBY | TVL $182,001.00 | APR 36.28% | Score 10.88
[2025-05-31 17:52:53] [POOL] aerodrome-v1 | WETH-SILO | TVL $181,975.00 | APR 279.06% | Score 83.72
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-BOB | TVL $181,946.00 | APR 41.93% | Score 12.58
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-SHITCOIN | TVL $181,901.00 | APR 146.25% | Score 43.88
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-CHEX | TVL $181,732.00 | APR 43.12% | Score 12.94
[2025-05-31 17:52:53] [POOL] mars-lend | NTRN | TVL $181,708.00 | APR 1.21% | Score 0.36
[2025-05-31 17:52:53] [POOL] beefy | AIXBT-USDC | TVL $181,642.00 | APR 1,039.27% | Score 311.78
[2025-05-31 17:52:53] [POOL] uniswap-v3 | WETH-LBM | TVL $181,577.00 | APR 1.83% | Score 0.55
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WOOFIE-WETH | TVL $181,575.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] uniswap-v3 | DCN-USDT | TVL $181,571.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] yield-yak-aggregator | LP-GGAVAX | TVL $181,523.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] radiant-v2 | CBETH | TVL $181,419.00 | APR 1.68% | Score 0.50
[2025-05-31 17:52:53] [POOL] camelot-v3 | BONSAI-WETH | TVL $181,360.00 | APR 1.19% | Score 0.36
[2025-05-31 17:52:53] [POOL] aerodrome-slipstream | WETH-LINK | TVL $181,355.00 | APR 13.42% | Score 4.03
[2025-05-31 17:52:53] [POOL] uniswap-v3 | USDC-DAI | TVL $181,319.00 | APR 0.97% | Score 0.29
[2025-05-31 17:52:53] [POOL] uniswap-v2 | AUDAI-WETH | TVL $181,252.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] stakedao | CRVUSDLEVERAGE | TVL $181,230.00 | APR 2.75% | Score 0.82
[2025-05-31 17:52:53] [POOL] orca | SOL- | TVL $181,210.00 | APR 27.07% | Score 8.12
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WETH-CATBAL | TVL $181,195.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] uniswap-v2 | 2DAI-WETH | TVL $181,141.00 | APR 0.31% | Score 0.09
[2025-05-31 17:52:53] [POOL] uniswap-v2 | PEAP-WETH | TVL $181,062.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-NUDAENG | TVL $181,000.00 | APR 4.79% | Score 1.44
[2025-05-31 17:52:53] [POOL] gamma | USDC-USD₮0 | TVL $180,982.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] uniswap-v3 | GNUS-WETH | TVL $180,977.00 | APR 0.12% | Score 0.04
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WETH-CHIDO | TVL $180,946.00 | APR 8.43% | Score 2.53
[2025-05-31 17:52:53] [POOL] uniswap-v2 | PLANET-WETH | TVL $180,869.00 | APR 0.84% | Score 0.25
[2025-05-31 17:52:53] [POOL] uniswap-v3 | WTAO-STTAO | TVL $180,785.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] dolomite | DOLO | TVL $180,778.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] zunami-protocol | ETH-WETH-SFRXETH-STETH | TVL $180,681.00 | APR 4.60% | Score 1.38
[2025-05-31 17:52:53] [POOL] beefy | WETH | TVL $180,518.00 | APR 1.80% | Score 0.54
[2025-05-31 17:52:53] [POOL] uniswap-v3 | WETH-AMETA | TVL $180,504.00 | APR 10.01% | Score 3.00
[2025-05-31 17:52:53] [POOL] uniswap-v2 | USDC-ADO | TVL $180,490.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] aerodrome-v1 | WETH-DOG | TVL $180,430.00 | APR 1.25% | Score 0.37
[2025-05-31 17:52:53] [POOL] curve-dex | DOLA-FXUSD | TVL $180,310.00 | APR 2.13% | Score 0.64
[2025-05-31 17:52:53] [POOL] beefy | USDT-USDC | TVL $180,223.00 | APR 5.18% | Score 1.56
[2025-05-31 17:52:53] [POOL] orca | SOL-POLIS | TVL $180,164.00 | APR 15.09% | Score 4.53
[2025-05-31 17:52:53] [POOL] kamino-liquidity | PYUSD-USDC | TVL $180,159.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] uniswap-v2 | ZOOMER-WETH | TVL $180,148.00 | APR 1.68% | Score 0.50
[2025-05-31 17:52:53] [POOL] uniswap-v2 | DODO-WETH | TVL $180,132.00 | APR 2.19% | Score 0.66
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-FATCAT | TVL $180,099.00 | APR 8.83% | Score 2.65
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-LOUD | TVL $180,008.00 | APR 11.67% | Score 3.50
[2025-05-31 17:52:53] [POOL] morpho-blue | XCVX | TVL $179,964.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] icpswap | MOTOKO-ICP | TVL $179,889.00 | APR 3.40% | Score 1.02
[2025-05-31 17:52:53] [POOL] morpho-blue | USDE | TVL $179,812.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] balancer-v2 | STATAETHWETH-WETH | TVL $179,654.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-SHEGEN | TVL $179,576.00 | APR 6.50% | Score 1.95
[2025-05-31 17:52:53] [POOL] beefy | CRV-DAI-USDCE-USDT-WBTC-ETH | TVL $179,572.00 | APR 7.10% | Score 2.13
[2025-05-31 17:52:53] [POOL] uniswap-v2 | WETH-BOBO | TVL $179,545.00 | APR 0.00% | Score 0.00
[2025-05-31 17:52:53] [POOL] beefy | ETH-WAVAX | TVL $179,480.00 | APR 46.12% | Score 13.84
[2025-05-31 17:52:53] [POOL] sushiswap | MULTI-WETH | TVL $179,479.00 | APR 1.63% | Score 0.49
[2025-05-31 17:52:53] [POOL] raydium-amm | EDEN-WSOL | TVL $179,385.00 | APR 46.36% | Score 13.91
[2025-05-31 17:52:53] [POOL] velodrome-v2 | DF-USX | TVL $179,345.00 | APR 1.50% | Score 0.45
[2025-05-31 17:52:53] [POOL] uniswap-v2 | NUT-WETH | TVL $179,343.00 | APR 1.62% | Score 0.49
[2025-05-31 17:52:53] [POOL] minswap | ADA-SNEK | TVL $179,040.00 | APR 15.21% | Score 4.56
[2025-05-31 17:52:53] [POOL] uniswap-v2 | DOGWIFHAT-WETH | TVL $178,976.00 | APR 0.47% | Score 0.14
[2025-05-31 17:52:53] [POOL] raydium-amm | WSOL-VIRUSCOIN | TVL $178,932.00 | APR 78.99% | Score 23.70
